res	1920	1088
frame	id	x	y	area
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	28	1055.0	601.0	48
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	29	1175.0	317.0	48
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	30	1021.0	543.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	31	1193.0	434.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	32	1216.0	721.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	33	1216.0	816.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	34	1265.0	623.0	44
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	35	1099.0	404.0	43
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	36	999.0	887.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	37	1157.0	430.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	38	1226.0	613.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	39	1127.0	303.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	40	1211.0	622.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	41	1302.0	698.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	42	1109.0	594.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	43	1232.0	569.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	44	1242.0	487.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	45	1065.0	429.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	46	1228.0	499.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	47	1275.0	858.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	48	1133.0	584.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	49	1286.0	574.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	50	957.0	531.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	51	1076.0	568.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	52	1114.0	715.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	53	1129.0	697.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	54	868.0	695.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	55	1175.0	614.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	56	1317.0	590.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	57	1376.0	963.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	58	919.0	555.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	59	1486.0	641.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	60	1122.0	796.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	61	1162.0	350.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	62	820.0	714.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	63	901.0	625.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	64	994.0	509.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	65	1074.0	456.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	66	1224.0	590.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	67	1038.0	845.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	68	1170.0	538.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	69	900.0	537.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	70	1114.0	784.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	71	1151.0	655.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	72	1200.0	612.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	73	1224.0	359.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	74	1533.0	716.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	75	1542.0	653.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	76	909.0	556.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	77	1138.0	660.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	78	1263.0	536.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	79	1039.0	264.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	80	1090.0	374.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	81	1094.0	711.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	82	1137.0	906.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	83	1170.0	439.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	84	1207.0	634.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	85	1290.0	657.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	86	731.0	363.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	87	1072.0	707.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	88	1084.0	350.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	89	1087.0	496.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	90	1190.0	807.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	91	1198.0	880.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	92	1452.0	650.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	93	1452.0	640.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	94	1480.0	718.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	95	1620.0	737.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	96	841.0	427.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	97	1143.0	604.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	98	1259.0	309.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	99	1321.0	617.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	100	957.0	835.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	101	995.0	692.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	102	1070.0	676.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	103	1084.0	606.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	104	1120.0	559.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	105	1173.0	242.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	106	1195.0	888.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	107	1381.0	889.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	108	1388.0	839.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	109	1559.0	1085.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	110	1574.0	719.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	111	1656.0	863.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	112	896.0	550.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	113	1040.0	832.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	114	1041.0	155.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	115	1165.0	691.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	116	1293.0	358.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	117	1298.0	472.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	118	1403.0	858.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	119	1465.0	802.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	120	1525.0	733.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	121	1586.0	770.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	122	746.0	786.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	123	1069.0	654.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	124	1115.0	888.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	125	1136.0	572.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	126	1209.0	833.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	127	1217.0	386.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	128	1257.0	294.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	129	1264.0	580.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	130	1282.0	404.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	131	1581.0	1026.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	132	1600.0	786.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	133	1625.0	770.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	134	851.0	896.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	135	867.0	22.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	136	911.0	9.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	137	998.0	92.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	138	1040.0	858.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	139	1131.0	664.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	140	1182.0	126.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	141	1227.0	239.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	142	1264.0	524.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	143	1266.0	558.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	144	1537.0	678.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	145	1580.0	700.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	146	1592.0	635.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	147	1647.0	921.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	148	1009.0	797.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	149	1535.0	610.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	150	979.0	12.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	151	993.0	967.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	152	1050.0	942.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	153	1227.0	836.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	154	1274.0	532.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	155	1284.0	958.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	156	1364.0	997.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	157	1601.0	928.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	158	1067.0	830.0	18
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	159	1142.0	878.0	18
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	160	1272.0	256.0	18
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	161	867.0	880.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	162	957.0	1017.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	163	1185.0	797.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	164	1192.0	1080.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	165	1583.0	983.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	166	1666.0	747.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	167	996.0	672.0	16
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	168	1460.0	892.0	12
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000018.bmp	18	169	1283.0	1044.0	5
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	0	1252.0	486.0	183
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	1	1202.0	546.0	129
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	2	1559.0	664.0	119
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	3	1241.0	297.0	110
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	4	1304.0	617.0	103
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	5	1456.0	679.0	93
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	6	1379.0	848.0	90
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	7	1255.0	867.0	88
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	8	1124.0	523.0	85
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	9	1213.0	399.0	75
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	10	1039.0	533.0	74
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	11	1271.0	546.0	74
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	12	1164.0	590.0	73
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	13	1166.0	570.0	72
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	14	897.0	285.0	68
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	15	1212.0	789.0	68
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	16	1358.0	656.0	68
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	17	1409.0	654.0	66
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	18	1197.0	413.0	65
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	19	1229.0	599.0	65
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	20	1028.0	549.0	64
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	21	1090.0	544.0	61
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	22	1159.0	490.0	61
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	23	1043.0	563.0	57
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	24	1126.0	756.0	56
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	25	1074.0	676.0	55
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	26	1176.0	617.0	55
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	27	991.0	568.0	54
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	28	1055.0	549.0	53
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	29	1196.0	536.0	53
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	30	1011.0	546.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	31	1065.0	606.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	32	1266.0	726.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	33	1277.0	520.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	34	1444.0	639.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	35	1016.0	510.0	51
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	36	1086.0	520.0	51
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	37	1164.0	450.0	51
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	38	1166.0	552.0	51
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	39	1059.0	596.0	50
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	40	874.0	327.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	41	1053.0	451.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	42	1205.0	470.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	43	1288.0	292.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	44	1257.0	658.0	48
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	45	1298.0	653.0	47
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	46	1191.0	829.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	47	1172.0	528.0	45
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	48	1272.0	505.0	45
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	49	1102.0	539.0	44
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	50	1437.0	655.0	43
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	51	822.0	683.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	52	1188.0	600.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	53	1300.0	569.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	54	842.0	606.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	55	1033.0	509.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	56	1161.0	664.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	57	1236.0	523.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	58	1102.0	688.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	59	989.0	678.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	60	1054.0	774.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	61	1143.0	365.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	62	1415.0	713.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	63	953.0	535.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	64	1042.0	653.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	65	1146.0	499.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	66	1159.0	607.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000019.bmp	19	67	1204.0	571.0	38
